sep=,
"Time","Global Solar","Amerisolar AS-6M Solar Altitude","Amerisolar AS-6M Solar Azimuth","Amerisolar AS-6M Angle of Incidence","Amerisolar AS-6M Incident Solar","Amerisolar AS-6M Power Output","Amerisolar AS-6M Cell Temperature","Wind Speed","Vestas V90 3MW [3MW] Power Output","Vestas V90 3MW [3MW] Operating Status","Ambient Temperature","Grid Purchases","Grid Sales","Total Electrical Load Served","Renewable Penetration","Capacity Shortage","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","°C","m/s","kW","status","°C","kW","kW","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW"
"23/10/2007 13:00:00","0.804","48.48122","16.69652","18.60086","1.010651","4137.589","57.22342","6.9","11446.91","0","31.4","0","15522.43","15522.43","100.3998","0","15584.5","4137.589","4075.525","0","0","11446.91","4137.589","1011446","4137.589"
"23/10/2007 14:00:00","0.717","42.55843","35.92493","23.39614","0.9619127","3947.244","56.46531","6.9","11446.91","0","31.9","0","15334.95","15334.95","100.3861","0","15394.15","3947.244","3888.036","0","0","11446.91","3947.244","1011446","3947.244"
"23/10/2007 15:00:00","0.562","33.44617","50.56561","34.54915","0.8216966","3409.479","52.83211","5.7","6504.358","0","31.9","0","9862.695","9862.695","100.5185","0","9913.837","3409.479","3358.336","0","0","6504.358","3409.479","1006503","3409.479"
"23/10/2007 16:00:00","0.359","22.43931","61.57001","47.79733","0.5956728","2522.132","46.10403","7.2","12918.51","0","31","0","15402.81","15402.81","100.2456","0","15440.64","2522.132","2484.3","0","0","12918.51","2522.132","1012918","2522.132"
"23/10/2007 17:00:00","0.142","10.34317","70.23318","61.80477","0.2912661","1267.621","36.73757","6.3","8807.306","0","29.4","0","10055.91","10055.91","100.1891","0","10074.93","1267.621","1248.607","0","0","8807.306","1267.621","1008806","1267.621"
"23/10/2007 18:00:00","0.002","0","77.55577","90","0","0","27.6","5.9","7223.811","0","27.6","0","7223.811","7223.811","100","0","7223.811","0","0","0","0","7223.811","0","1007223","0"
"23/10/2007 19:00:00","0","0","84.29238","90","0","0","26.6","3.7","1592.749","0","26.6","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"23/10/2007 20:00:00","0","0","91.1435","90","0","0","25.7","2.8","627.7166","0","25.7","0","627.7166","627.7166","100","0","627.7166","0","0","0","0","627.7166","0","1000627","0"
"23/10/2007 21:00:00","0","0","99.04488","90","0","0","24.8","2.8","627.7166","0","24.8","0","627.7166","627.7166","100","0","627.7166","0","0","0","0","627.7166","0","1000627","0"
"23/10/2007 22:00:00","0","0","109.8321","90","0","0","23.8","2.3","254.91","0","23.8","0","254.91","254.91","100","0","254.91","0","0","0","0","254.91","0","1000254","0"
"23/10/2007 23:00:00","0","0","128.36","90","0","0","22.9","1.9","121.3442","0","22.9","0","121.3442","121.3442","100","0","121.3442","0","0","0","0","121.3442","0","1000120","0"
"24/10/2007 00:00:00","0","0","166.5778","90","0","0","22.2","1.9","121.3442","0","22.2","0","121.3442","121.3442","100","0","121.3442","0","0","0","0","121.3442","0","1000120","0"
"24/10/2007 01:00:00","0","0","-143.6059","90","0","0","21.5","1.7","55.93958","0","21.5","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"24/10/2007 02:00:00","0","0","-117.0153","90","0","0","20.8","2.8","627.7166","0","20.8","0","627.7166","627.7166","100","0","627.7166","0","0","0","0","627.7166","0","1000627","0"
"24/10/2007 03:00:00","0","0","-103.4375","90","0","0","20.4","3.9","1889.298","0","20.4","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"24/10/2007 04:00:00","0","0","-94.50468","90","0","0","20.1","2.8","627.7166","0","20.1","0","627.7166","627.7166","100","0","627.7166","0","0","0","0","627.7166","0","1000627","0"
"24/10/2007 05:00:00","0","0","-87.32211","90","0","0","19.8","3.1","870.6814","0","19.8","0","870.6814","870.6814","100","0","870.6814","0","0","0","0","870.6814","0","1000870","0"
"24/10/2007 06:00:00","0","0","-80.64626","90","0","0","19.6","3.3","1111.371","0","19.6","0","1111.371","1111.371","100","0","1111.371","0","0","0","0","1111.371","0","1001110","0"
"24/10/2007 07:00:00","0.017","3.864666","-73.71397","92.05302","0.01612278","73.48665","20.40154","3.7","1592.749","0","20","0","1665.133","1665.133","100.0662","0","1666.236","73.48665","72.38435","0","0","1592.749","73.48665","1001592","73.48665"
"24/10/2007 08:00:00","0.212","16.29497","-65.83072","77.54523","0.1820196","814.6063","26.9542","4.1","2273.877","0","22.4","0","3076.264","3076.264","100.3972","0","3088.483","814.6063","802.3871","0","0","2273.877","814.6063","1002273","814.6063"
"24/10/2007 09:00:00","0.398","27.88873","-56.14669","63.20463","0.3870006","1695.011","34.53436","6.1","7943.261","0","24.8","0","9612.848","9612.848","100.2645","0","9638.272","1695.011","1669.586","0","0","7943.261","1695.011","1007942","1695.011"
"24/10/2007 10:00:00","0.566","38.03664","-43.51563","49.18933","0.5964307","2554.813","42.18222","6.5","9683.728","0","27.1","0","12200.22","12200.22","100.3141","0","12238.54","2554.813","2516.491","0","0","9683.728","2554.813","1009683","2554.813"
"24/10/2007 11:00:00","0.666","45.70031","-26.68617","35.8924","0.7430695","3130.69","47.76308","7.5","14390.12","0","28.9","0","17473.85","17473.85","100.2687","0","17520.81","3130.69","3083.729","0","0","14390.12","3130.69","1014389","3130.69"
"24/10/2007 12:00:00","0.718","49.42601","-5.613822","24.52087","0.8439124","3512.82","51.78251","8.3","18271.54","0","30.3","0","21731.67","21731.67","100.2425","0","21784.36","3512.82","3460.127","0","0","18271.54","3512.82","1018271","3512.82"
"24/10/2007 13:00:00","0.694","48.14072","16.60898","18.94338","0.8561317","3549.325","53.11354","9.5","23280.65","0","31.3","0","26776.74","26776.74","100.1988","0","26829.98","3549.325","3496.085","0","0","23280.65","3549.325","1023280","3549.325"
"24/10/2007 14:00:00","0.627","42.24963","35.71526","23.68709","0.8228895","3416.212","52.66002","9.9","24850.36","0","31.7","0","28215.33","28215.33","100.1816","0","28266.58","3416.212","3364.969","0","0","24850.36","3416.212","1024849","3416.212"
"24/10/2007 15:00:00","0.509","33.17719","50.30625","34.75468","0.7278922","3043.383","50.31032","10","25218.51","0","31.8","0","28216.25","28216.25","100.1618","0","28261.9","3043.383","2997.732","0","0","25218.51","3043.383","1025218","3043.383"
"24/10/2007 16:00:00","0.332","22.20477","61.29586","47.94853","0.5341142","2271.412","44.62932","9.5","23280.65","0","31.1","0","25517.99","25517.99","100.1335","0","25552.06","2271.412","2237.341","0","0","23280.65","2271.412","1023280","2271.412"
"24/10/2007 17:00:00","0.139","10.13474","69.95325","61.92085","0.2884516","1254.535","36.96783","9.5","23280.65","0","29.7","0","24516.37","24516.37","100.0768","0","24535.19","1254.535","1235.717","0","0","23280.65","1254.535","1023280","1254.535"
"24/10/2007 18:00:00","0.002","0","77.26714","90","0","0","28.1","8.1","17303.55","0","28.1","0","17303.55","17303.55","100","0","17303.55","0","0","0","0","17303.55","0","1017303","0"
"24/10/2007 19:00:00","0","0","83.98589","90","0","0","27","8.1","17303.55","0","27","0","17303.55","17303.55","100","0","17303.55","0","0","0","0","17303.55","0","1017303","0"
"24/10/2007 20:00:00","0","0","90.80447","90","0","0","26","6.5","9683.728","0","26","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"24/10/2007 21:00:00","0","0","98.65105","90","0","0","24.9","6.3","8807.306","0","24.9","0","8807.306","8807.306","100","0","8807.306","0","0","0","0","8807.306","0","1008806","0"
"24/10/2007 22:00:00","0","0","109.3529","90","0","0","23.9","6.5","9683.728","0","23.9","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"24/10/2007 23:00:00","0","0","127.8031","90","0","0","22.8","7.2","12918.51","0","22.8","0","12918.51","12918.51","100","0","12918.51","0","0","0","0","12918.51","0","1012918","0"
"25/10/2007 00:00:00","0","0","166.4168","90","0","0","21.9","7.2","12918.51","0","21.9","0","12918.51","12918.51","100","0","12918.51","0","0","0","0","12918.51","0","1012918","0"
"25/10/2007 01:00:00","0","0","-142.953","90","0","0","20.9","6.9","11446.91","0","20.9","0","11446.91","11446.91","100","0","11446.91","0","0","0","0","11446.91","0","1011446","0"
"25/10/2007 02:00:00","0","0","-116.4114","90","0","0","20","6.9","11446.91","0","20","0","11446.91","11446.91","100","0","11446.91","0","0","0","0","11446.91","0","1011446","0"
"25/10/2007 03:00:00","0","0","-102.9635","90","0","0","19.4","7.9","16335.56","0","19.4","0","16335.56","16335.56","100","0","16335.56","0","0","0","0","16335.56","0","1016335","0"
"25/10/2007 04:00:00","0","0","-94.11211","90","0","0","18.9","5.7","6504.358","0","18.9","0","6504.358","6504.358","100","0","6504.358","0","0","0","0","6504.358","0","1006503","0"
"25/10/2007 05:00:00","0","0","-86.97637","90","0","0","18.6","4.1","2273.877","0","18.6","0","2273.877","2273.877","100","0","2273.877","0","0","0","0","2273.877","0","1002273","0"
"25/10/2007 06:00:00","0","0","-80.32545","90","0","0","18.2","3.7","1592.749","0","18.2","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"25/10/2007 07:00:00","0.024","3.720814","-73.40358","92.06099","0.02242689","102.5435","19.2581","4.4","2850.746","0","18.7","0","2951.752","2951.752","100.0521","0","2953.29","102.5435","101.0054","0","0","2850.746","102.5435","1002850","102.5435"
"25/10/2007 08:00:00","0.252","16.12636","-65.52146","77.5739","0.2057934","921.7974","26.64793","3.7","1592.749","0","21.5","0","2500.719","2500.719","100.5529","0","2514.546","921.7974","907.9705","0","0","1592.749","921.7974","1001592","921.7974"
"25/10/2007 09:00:00","0.471","27.68544","-55.83654","63.25914","0.4601305","2008.066","35.7839","3.7","1592.749","0","24.2","0","3570.694","3570.694","100.8436","0","3600.815","2008.066","1977.945","0","0","1592.749","2008.066","1001592","2008.066"
"25/10/2007 10:00:00","0.652","37.78802","-43.21891","49.27989","0.6959326","2963.133","44.22329","3.9","1889.298","0","26.6","0","4807.983","4807.983","100.9244","0","4852.431","2963.133","2918.686","0","0","1889.298","2963.133","1001888","2963.133"
"25/10/2007 11:00:00","0.773","45.40086","-26.45175","36.03949","0.8771776","3660.865","50.91597","4.7","3511.996","0","28.6","0","7117.948","7117.948","100.7715","0","7172.861","3660.865","3605.952","0","0","3511.996","3660.865","1003511","3660.865"
"25/10/2007 12:00:00","0.832","49.08959","-5.523943","24.76277","0.9961679","4098.354","55.62544","5","4312.55","0","30.2","0","8349.428","8349.428","100.7363","0","8410.903","4098.354","4036.878","0","0","4312.55","4098.354","1004312","4098.354"
"25/10/2007 13:00:00","0.812","47.80452","16.51952","19.28242","1.027779","4204.578","57.46543","4.4","2850.746","0","31.2","0","6992.256","6992.256","100.902","0","7055.325","4204.578","4141.51","0","0","2850.746","4204.578","1002850","4204.578"
"25/10/2007 14:00:00","0.714","41.94522","35.50667","23.97459","0.9651176","3961.857","56.34512","4.9","4045.699","0","31.7","0","7948.128","7948.128","100.7477","0","8007.556","3961.857","3902.429","0","0","4045.699","3961.857","1004045","3961.857"
"25/10/2007 15:00:00","0.559","32.91249","50.04885","34.95755","0.8257092","3428.216","52.63142","5.3","5113.103","0","31.6","0","8489.896","8489.896","100.6057","0","8541.319","3428.216","3376.793","0","0","5113.103","3428.216","1005112","3428.216"
"25/10/2007 16:00:00","0.354","21.97449","61.02372","48.09701","0.596325","2527.805","45.71651","5.5","5784.908","0","30.6","0","8274.796","8274.796","100.4582","0","8312.713","2527.805","2489.888","0","0","5784.908","2527.805","1005784","2527.805"
"25/10/2007 17:00:00","0.135","9.930668","69.67519","62.03397","0.2807863","1224.373","36.07027","6.3","8807.306","0","29","0","10013.31","10013.31","100.1834","0","10031.68","1224.373","1206.007","0","0","8807.306","1224.373","1008806","1224.373"
"25/10/2007 18:00:00","0.001","0","76.98019","90","0","0","27.2","6.5","9683.728","0","27.2","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"25/10/2007 19:00:00","0","0","83.68089","90","0","0","26.1","4.7","3511.996","0","26.1","0","3511.996","3511.996","100","0","3511.996","0","0","0","0","3511.996","0","1003511","0"
"25/10/2007 20:00:00","0","0","90.46659","90","0","0","25","4.1","2273.877","0","25","0","2273.877","2273.877","100","0","2273.877","0","0","0","0","2273.877","0","1002273","0"
"25/10/2007 21:00:00","0","0","98.25755","90","0","0","23.9","3.7","1592.749","0","23.9","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"25/10/2007 22:00:00","0","0","108.8715","90","0","0","22.8","3.7","1592.749","0","22.8","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"25/10/2007 23:00:00","0","0","127.2355","90","0","0","21.7","3.7","1592.749","0","21.7","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"26/10/2007 00:00:00","0","0","166.2402","90","0","0","20.9","3.3","1111.371","0","20.9","0","1111.371","1111.371","100","0","1111.371","0","0","0","0","1111.371","0","1001110","0"
"26/10/2007 01:00:00","0","0","-142.2966","90","0","0","20","3.9","1889.298","0","20","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"26/10/2007 02:00:00","0","0","-115.811","90","0","0","19.2","3.7","1592.749","0","19.2","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"26/10/2007 03:00:00","0","0","-102.4942","90","0","0","18.7","4.1","2273.877","0","18.7","0","2273.877","2273.877","100","0","2273.877","0","0","0","0","2273.877","0","1002273","0"
"26/10/2007 04:00:00","0","0","-93.72424","90","0","0","18.2","4.1","2273.877","0","18.2","0","2273.877","2273.877","100","0","2273.877","0","0","0","0","2273.877","0","1002273","0"
"26/10/2007 05:00:00","0","0","-86.63519","90","0","0","17.9","3.7","1592.749","0","17.9","0","1592.749","1592.749","100","0","1592.749","0","0","0","0","1592.749","0","1001592","0"
"26/10/2007 06:00:00","0","0","-80.00928","90","0","0","17.5","3.1","870.6814","0","17.5","0","870.6814","870.6814","100","0","870.6814","0","0","0","0","870.6814","0","1000870","0"
"26/10/2007 07:00:00","0.02","3.575999","-73.09814","92.0716","0.01887017","86.46851","18.46933","3.1","870.6814","0","18","0","955.8529","955.8529","100.1357","0","957.1499","86.46851","85.17149","0","0","870.6814","86.46851","1000870","86.46851"
"26/10/2007 08:00:00","0.217","15.95686","-65.21783","77.60546","0.1854648","834.5119","25.03415","2.8","627.7166","0","20.4","0","1449.711","1449.711","100.8635","0","1462.228","834.5119","821.9942","0","0","627.7166","834.5119","1000627","834.5119"
"26/10/2007 09:00:00","0.413","27.48162","-55.53309","63.31676","0.4047612","1781.292","32.86927","3.7","1592.749","0","22.7","0","3347.322","3347.322","100.7982","0","3374.041","1781.292","1754.573","0","0","1592.749","1781.292","1001592","1781.292"
"26/10/2007 10:00:00","0.559","37.53969","-42.93025","49.37369","0.5926255","2556.594","39.76083","4.1","2273.877","0","24.8","0","4792.123","4792.123","100.8002","0","4830.471","2556.594","2518.246","0","0","2273.877","2556.594","1002273","2556.594"
"26/10/2007 11:00:00","0.661","45.10315","-26.22604","36.1896","0.7418496","3148.572","45.30006","5.3","5113.103","0","26.5","0","8214.446","8214.446","100.5749","0","8261.676","3148.572","3101.344","0","0","5113.103","3148.572","1005112","3148.572"
"26/10/2007 12:00:00","0.717","48.75661","-5.440531","25.00591","0.8486053","3558.192","49.366","5.7","6504.358","0","27.8","0","10009.18","10009.18","100.5332","0","10062.55","3558.192","3504.819","0","0","6504.358","3558.192","1006503","3558.192"
"26/10/2007 13:00:00","0.715","47.47272","16.42815","19.61787","0.8950832","3728.082","51.58195","5.7","6504.358","0","28.8","0","10176.52","10176.52","100.5495","0","10232.44","3728.082","3672.161","0","0","6504.358","3728.082","1006503","3728.082"
"26/10/2007 14:00:00","0.648","41.64532","35.29913","24.25848","0.8662759","3611.791","51.2436","5","4312.55","0","29.2","0","7870.164","7870.164","100.6884","0","7924.34","3611.791","3557.614","0","0","4312.55","3611.791","1004312","3611.791"
"26/10/2007 15:00:00","0.501","32.65219","49.7934","35.15761","0.7216406","3042.652","47.51597","4.7","3511.996","0","29.2","0","6509.009","6509.009","100.7012","0","6554.648","3042.652","2997.013","0","0","3511.996","3042.652","1003511","3042.652"
"26/10/2007 16:00:00","0.324","21.74856","60.7536","48.24266","0.5257306","2255.23","41.68985","4.9","4045.699","0","28.4","0","6267.101","6267.101","100.5398","0","6300.929","2255.23","2221.402","0","0","4045.699","2255.23","1004045","2255.23"
"26/10/2007 17:00:00","0.123","9.731046","69.39904","62.14403","0.2361701","1039.156","32.93384","4.7","3511.996","0","27","0","4535.565","4535.565","100.3437","0","4551.153","1039.156","1023.569","0","0","3511.996","1039.156","1003511","1039.156"
"26/10/2007 18:00:00","0.001","0","76.69503","90","0","0","25.4","4.7","3511.996","0","25.4","0","3511.996","3511.996","100","0","3511.996","0","0","0","0","3511.996","0","1003511","0"
"26/10/2007 19:00:00","0","0","83.37749","90","0","0","24.5","2.4","329.4714","0","24.5","0","329.4714","329.4714","100","0","329.4714","0","0","0","0","329.4714","0","1000328","0"
"26/10/2007 20:00:00","0","0","90.13","90","0","0","23.6","3","776.8392","0","23.6","0","776.8392","776.8392","100","0","776.8392","0","0","0","0","776.8392","0","1000776","0"
"26/10/2007 21:00:00","0","0","97.86457","90","0","0","22.7","2.4","329.4714","0","22.7","0","329.4714","329.4714","100","0","329.4714","0","0","0","0","329.4714","0","1000328","0"
"26/10/2007 22:00:00","0","0","108.3881","90","0","0","21.8","2.1","186.7488","0","21.8","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"26/10/2007 23:00:00","0","0","126.6573","90","0","0","20.9","1.5","0","0","20.9","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"27/10/2007 00:00:00","0","0","166.0471","90","0","0","20.3","1.7","55.93958","0","20.3","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"27/10/2007 01:00:00","0","0","-141.6371","90","0","0","19.7","1.4","0","0","19.7","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"27/10/2007 02:00:00","0","0","-115.2144","90","0","0","19","2.1","186.7488","0","19","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"27/10/2007 03:00:00","0","0","-102.0299","90","0","0","18.7","2.8","627.7166","0","18.7","0","627.7166","627.7166","100","0","627.7166","0","0","0","0","627.7166","0","1000627","0"
"27/10/2007 04:00:00","0","0","-93.34119","90","0","0","18.3","1.8","88.64188","0","18.3","0","88.64188","88.64188","100","0","88.64188","0","0","0","0","88.64188","0","1000088","0"
"27/10/2007 05:00:00","0","0","-86.2987","90","0","0","18.1","2.2","219.4512","0","18.1","0","219.4512","219.4512","100","0","219.4512","0","0","0","0","219.4512","0","1000218","0"
"27/10/2007 06:00:00","0","0","-79.69785","90","0","0","17.8","3.1","870.6814","0","17.8","0","870.6814","870.6814","100","0","870.6814","0","0","0","0","870.6814","0","1000870","0"
"27/10/2007 07:00:00","0.018","3.430256","-72.79777","92.08488","0.01701635","77.91935","18.7233","2.4","329.4714","0","18.3","0","406.222","406.222","100.2877","0","407.3908","77.91935","76.75056","0","0","329.4714","77.91935","1000328","77.91935"
"27/10/2007 08:00:00","0.209","15.78653","-64.91991","77.63993","0.1808634","813.3843","25.21977","2.8","627.7166","0","20.7","0","1428.9","1428.9","100.8539","0","1441.101","813.3843","801.1836","0","0","627.7166","813.3843","1000627","813.3843"
"27/10/2007 09:00:00","0.421","27.27735","-55.23641","63.37747","0.4143736","1819.695","33.61621","3.5","1352.06","0","23.2","0","3144.459","3144.459","100.868","0","3171.755","1819.695","1792.4","0","0","1352.06","1819.695","1001351","1819.695"
"27/10/2007 10:00:00","0.55","37.29177","-42.64967","49.47064","0.5841591","2517.942","40.05006","3.1","870.6814","0","25.3","0","3350.854","3350.854","101.1272","0","3388.623","2517.942","2480.173","0","0","870.6814","2517.942","1000870","2517.942"
"27/10/2007 11:00:00","0.667","44.80729","-26.00898","36.34258","0.7522629","3184.471","46.17551","3","776.8392","0","27.1","0","3913.543","3913.543","101.2206","0","3961.31","3184.471","3136.704","0","0","776.8392","3184.471","1000776","3184.471"
"27/10/2007 12:00:00","0.709","48.42716","-5.363491","25.25005","0.8403766","3518.414","49.86422","3.3","1111.371","0","28.5","0","4577.008","4577.008","101.1531","0","4629.785","3518.414","3465.638","0","0","1111.371","3518.414","1001110","3518.414"
"27/10/2007 13:00:00","0.695","47.14542","16.33485","19.94959","0.8680275","3615.267","51.5935","3.3","1111.371","0","29.5","0","4672.408","4672.408","101.1606","0","4726.637","3615.267","3561.038","0","0","1111.371","3615.267","1001110","3615.267"
"27/10/2007 14:00:00","0.607","41.35002","35.09259","24.53863","0.8001301","3346.06","50.24643","3","776.8392","0","29.9","0","4072.708","4072.708","101.2324","0","4122.899","3346.06","3295.869","0","0","776.8392","3346.06","1000776","3346.06"
"27/10/2007 15:00:00","0.479","32.39638","49.53989","35.35472","0.6814389","2876.803","47.09053","2.2","219.4512","0","29.8","0","3053.102","3053.102","101.4134","0","3096.254","2876.803","2833.651","0","0","219.4512","2876.803","1000218","2876.803"
"27/10/2007 16:00:00","0.29","21.5271","60.48555","48.38535","0.4394287","1893.846","40.09596","2.1","186.7488","0","29","0","2052.187","2052.187","101.3843","0","2080.594","1893.846","1865.438","0","0","186.7488","1893.846","1000186","1893.846"
"27/10/2007 17:00:00","0.117","9.535957","69.12486","62.25096","0.2184118","960.5945","33.08825","2.4","329.4714","0","27.6","0","1275.657","1275.657","101.1295","0","1290.066","960.5945","946.1855","0","0","329.4714","960.5945","1000328","960.5945"
"27/10/2007 18:00:00","0.001","0","76.41171","90","0","0","26","1.9","121.3442","0","26","0","121.3442","121.3442","100","0","121.3442","0","0","0","0","121.3442","0","1000120","0"
"27/10/2007 19:00:00","0","0","83.07578","90","0","0","25","1.8","88.64188","0","25","0","88.64188","88.64188","100","0","88.64188","0","0","0","0","88.64188","0","1000088","0"
"27/10/2007 20:00:00","0","0","89.79485","90","0","0","24.1","1.1","0","0","24.1","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"27/10/2007 21:00:00","0","0","97.47232","90","0","0","23.1","0.8","0","0","23.1","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"27/10/2007 22:00:00","0","0","107.9031","90","0","0","22.1","0.7","0","0","22.1","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"27/10/2007 23:00:00","0","0","126.069","90","0","0","21.1","1.5","0","0","21.1","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 00:00:00","0","0","165.8366","90","0","0","20.3","1.4","0","0","20.3","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 01:00:00","0","0","-140.9748","90","0","0","19.4","1.7","55.93958","0","19.4","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"28/10/2007 02:00:00","0","0","-114.6219","90","0","0","18.4","2.2","219.4512","0","18.4","0","219.4512","219.4512","100","0","219.4512","0","0","0","0","219.4512","0","1000218","0"
"28/10/2007 03:00:00","0","0","-101.5707","90","0","0","17.9","1.1","0","0","17.9","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 04:00:00","0","0","-92.96313","90","0","0","17.4","1.1","0","0","17.4","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 05:00:00","0","0","-85.967","90","0","0","17.1","0.6","0","0","17.1","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 06:00:00","0","0","-79.39125","90","0","0","16.7","0.7","0","0","16.7","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 07:00:00","0.017","3.283623","-72.50255","92.10086","0.01608139","73.9063","17.39967","1.4","0","0","17","0","72.79771","72.79771","101.5228","0","73.9063","73.9063","72.79771","0","0","0","73.9063","999999","73.9063"
"28/10/2007 08:00:00","0.194","15.61543","-64.62779","77.67728","0.1715192","775.336","23.38073","1.4","0","0","19.1","0","763.7059","763.7059","101.5228","0","775.336","775.336","763.7059","0","0","0","775.336","999999","775.336"
"28/10/2007 09:00:00","0.371","27.07274","-54.94655","63.4412","0.3654215","1620.159","30.2642","1.8","88.64188","0","21.1","0","1684.498","1684.498","101.4427","0","1708.801","1620.159","1595.856","0","0","88.64188","1620.159","1000088","1620.159"
"28/10/2007 10:00:00","0.518","37.04437","-42.37716","49.57065","0.5478952","2384.742","36.70222","2.1","186.7488","0","22.9","0","2535.72","2535.72","101.4107","0","2571.491","2384.742","2348.971","0","0","186.7488","2384.742","1000186","2384.742"
"28/10/2007 11:00:00","0.609","44.51341","-25.80046","36.49825","0.6779494","2909.52","41.53594","2.6","478.5939","0","24.4","0","3344.471","3344.471","101.3049","0","3388.114","2909.52","2865.877","0","0","478.5939","2909.52","1000478","2909.52"
"28/10/2007 12:00:00","0.651","48.10137","-5.292726","25.49494","0.759207","3227.671","44.73238","2.6","478.5939","0","25.5","0","3657.85","3657.85","101.3236","0","3706.265","3227.671","3179.256","0","0","478.5939","3227.671","1000478","3227.671"
"28/10/2007 13:00:00","0.626","46.82271","16.23965","20.27747","0.7610886","3227.432","45.59151","2.8","627.7166","0","26.3","0","3806.737","3806.737","101.2717","0","3855.148","3227.432","3179.02","0","0","627.7166","3227.432","1000627","3227.432"
"28/10/2007 14:00:00","0.547","41.05943","34.88705","24.8149","0.6951668","2960.93","44.10242","3.1","870.6814","0","26.5","0","3787.198","3787.198","101.1727","0","3831.612","2960.93","2916.516","0","0","870.6814","2960.93","1000870","2960.93"
"28/10/2007 15:00:00","0.415","32.14516","49.28832","35.54874","0.5493525","2367.066","40.17237","3.3","1111.371","0","26.3","0","3442.93","3442.93","101.0313","0","3478.436","2367.066","2331.56","0","0","1111.371","2367.066","1001110","2367.066"
"28/10/2007 16:00:00","0.262","21.31019","60.21958","48.525","0.369496","1616.658","34.8964","2.6","478.5939","0","25.6","0","2071.002","2071.002","101.1709","0","2095.252","1616.658","1592.408","0","0","478.5939","1616.658","1000478","1616.658"
"28/10/2007 17:00:00","0.094","9.345484","68.8527","62.35468","0.1364908","609.5363","27.71688","1.7","55.93958","0","24.3","0","656.3328","656.3328","101.3931","0","665.4758","609.5363","600.3932","0","0","55.93958","609.5363","1000055","609.5363"
"28/10/2007 18:00:00","0","0","76.13031","90","0","0","22.9","2.1","186.7488","0","22.9","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"28/10/2007 19:00:00","0","0","82.77589","90","0","0","22.3","2.2","219.4512","0","22.3","0","219.4512","219.4512","100","0","219.4512","0","0","0","0","219.4512","0","1000218","0"
"28/10/2007 20:00:00","0","0","89.46129","90","0","0","21.6","1.1","0","0","21.6","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 21:00:00","0","0","97.08099","90","0","0","21","1.1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 22:00:00","0","0","107.4168","90","0","0","20.3","1.5","0","0","20.3","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"28/10/2007 23:00:00","0","0","125.4706","90","0","0","19.6","1.4","0","0","19.6","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"29/10/2007 00:00:00","0","0","165.6077","90","0","0","19.3","1.4","0","0","19.3","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
