999;Adrar;;1;27.970;0.180;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date (MM/DD/YYYY);Time (HH:MM);ETR (W/m^2);ETRN (W/m^2);GHI (W/m^2);GHI source;GHI uncert (%);DNI (W/m^2);DNI source;DNI uncert (%);DHI (W/m^2);DHI source;DHI uncert (%);GH illum (lx);GH illum source;Global illum uncert (%);DN illum (lx);DN illum source;DN illum uncert (%);DH illum (lx);DH illum source;DH illum uncert (%);Zenith lum (cd/m^2);Zenith lum source;Zenith lum uncert (%);TotCld (tenths);TotCld source;TotCld uncert (code);OpqCld (tenths);OpqCld source;OpqCld uncert (code);Dry-bulb (C);Dry-bulb source;Dry-bulb uncert (code);Dew-point (C);Dew-point source;Dew-point uncert (code);RHum (%);RHum source;RHum uncert (code);Pressure (mbar);Pressure source;Pressure uncert (code);Wdir (degrees);Wdir source;Wdir uncert (code);Wspd (m/s);Wspd source;Wspd uncert (code);Hvis (m);Hvis source;Hvis uncert (code);CeilHgt (m);CeilHgt source;CeilHgt uncert (code);Pwat (cm);Pwat source;Pwat uncert (code);AOD (unitless);AOD source;AOD uncert (code);Alb (unitless);Alb source;Alb uncert (code);Lprecip depth (mm);Lprecip quantity (hr);Lprecip source;Lprecip uncert (code)
08/17/2005;09:00;568;1332;349;3;10;591;3;20;97;3;10;37904;3;10;54121;3;20;14813;3;10;-9990;0;0;0;E;8;0;E;8;35.5;E;8;13.7;E;8;27;E;8;981;E;8;31;E;8;6.0;E;8;-9990;0;0;-9990;0;0;2.429;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;10:00;829;1332;564;3;10;681;3;20;140;3;10;61516;3;10;66417;3;20;20177;3;10;-9990;0;0;0;E;8;0;E;8;37.9;E;8;11.4;E;8;20;E;8;981;E;8;4;E;8;6.4;E;8;-9990;0;0;-9990;0;0;2.066;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;11:00;1043;1332;748;3;10;738;3;20;170;3;10;82491;3;10;75022;3;20;23728;3;10;-9990;0;0;0;E;8;0;E;8;40.2;E;8;11.2;E;8;18;E;8;981;E;8;8;E;8;6.6;E;8;-9990;0;0;-9990;0;0;2.032;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;12:00;1197;1332;873;3;10;724;3;20;223;3;10;95820;3;10;74263;3;20;29112;3;10;-9990;0;0;0;E;8;0;E;8;42.3;E;8;10.2;E;8;15;E;8;981;E;8;35;E;8;7.1;E;8;-9990;0;0;-9990;0;0;1.900;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;13:00;1278;1332;959;3;10;774;3;20;216;3;10;102470;3;10;80027;3;20;25678;3;10;-9990;0;0;0;E;8;0;E;8;44.0;E;8;9.1;E;8;13;E;8;981;E;8;12;E;8;6.4;E;8;-9990;0;0;-9990;0;0;1.760;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;14:00;1283;1332;962;3;10;772;3;20;219;3;10;102720;3;10;79770;3;20;25902;3;10;-9990;0;0;0;E;8;0;E;8;45.3;E;8;8.7;E;8;12;E;8;981;E;8;353;E;8;4.4;E;8;-9990;0;0;-9990;0;0;1.709;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;15:00;1210;1332;905;3;10;792;3;20;186;3;10;97435;3;10;82197;3;20;22774;3;10;-9990;0;0;0;E;8;0;E;8;46.2;E;8;8.3;E;8;11;E;8;981;E;8;17;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.655;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;16:00;1065;1332;769;3;10;748;3;20;171;3;10;82035;3;10;75262;3;20;21882;3;10;-9990;0;0;0;E;8;0;E;8;46.5;E;8;8.3;E;8;11;E;8;981;E;8;45;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.659;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;17:00;857;1332;589;3;10;708;3;20;133;3;10;64397;3;10;70214;3;20;19233;3;10;-9990;0;0;0;E;8;0;E;8;46.3;E;8;7.5;E;8;10;E;8;981;E;8;322;E;8;4.4;E;8;-9990;0;0;-9990;0;0;1.564;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;18:00;601;1332;384;3;10;649;3;20;91;3;10;41701;3;10;61739;3;20;13864;3;10;-9990;0;0;0;E;8;0;E;8;45.4;E;8;7.4;E;8;11;E;8;981;E;8;49;E;8;3.6;E;8;-9990;0;0;-9990;0;0;1.562;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;19:00;313;1332;173;3;10;332;3;20;95;3;10;18294;3;10;19813;3;20;13631;3;10;-9990;0;0;4;E;8;3;E;8;44.0;E;8;7.6;E;8;11;E;8;981;E;8;359;E;8;2.7;E;8;-9990;0;0;-9990;0;0;1.574;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;20:00;46;369;7;3;10;0;3;20;7;3;10;858;3;10;10;3;20;856;3;10;-9990;0;0;4;E;8;3;E;8;42.3;E;8;8.9;E;8;14;E;8;981;E;8;20;E;8;2.5;E;8;-9990;0;0;-9990;0;0;1.729;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;41.0;E;8;11.3;E;8;17;E;8;981;E;8;5;E;8;1.8;E;8;-9990;0;0;-9990;0;0;2.046;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;39.7;E;8;12.0;E;8;19;E;8;981;E;8;8;E;8;2.2;E;8;-9990;0;0;-9990;0;0;2.155;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;38.5;E;8;11.4;E;8;20;E;8;981;E;8;17;E;8;1.5;E;8;-9990;0;0;-9990;0;0;2.065;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/17/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;37.2;E;8;11.3;E;8;21;E;8;981;E;8;37;E;8;0.9;E;8;-9990;0;0;-9990;0;0;2.042;E;8;0.383;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;36.2;E;8;12.1;E;8;23;E;8;981;E;8;14;E;8;1.3;E;8;-9990;0;0;-9990;0;0;2.165;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;35.2;E;8;11.5;E;8;24;E;8;981;E;8;350;E;8;1.5;E;8;-9990;0;0;-9990;0;0;2.071;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;34.2;E;8;11.3;E;8;25;E;8;981;E;8;13;E;8;2.2;E;8;-9990;0;0;-9990;0;0;2.048;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;33.6;E;8;11.9;E;8;27;E;8;981;E;8;2;E;8;1.3;E;8;-9990;0;0;-9990;0;0;2.132;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;33.1;E;8;11.6;E;8;27;E;8;981;E;8;340;E;8;0.7;E;8;-9990;0;0;-9990;0;0;2.085;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;32.7;E;8;10.9;E;8;26;E;8;981;E;8;336;E;8;1.1;E;8;-9990;0;0;-9990;0;0;1.991;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;07:00;27;286;3;3;10;0;3;20;3;3;10;348;3;10;10;3;20;347;3;10;-9990;0;0;5;E;8;4;E;8;32.7;E;8;10.9;E;8;26;E;8;981;E;8;357;E;8;0.9;E;8;-9990;0;0;-9990;0;0;1.988;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;08:00;277;1333;140;3;10;269;3;20;85;3;10;15068;3;10;19808;3;20;10954;3;10;-9990;0;0;5;E;8;4;E;8;34.3;E;8;11.2;E;8;25;E;8;981;E;8;1;E;8;2.2;E;8;-9990;0;0;-9990;0;0;2.033;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;09:00;567;1333;355;3;10;616;3;20;93;3;10;38431;3;10;57056;3;20;14165;3;10;-9990;0;0;0;E;8;0;E;8;36.4;E;8;11.2;E;8;22;E;8;981;E;8;342;E;8;2.4;E;8;-9990;0;0;-9990;0;0;2.037;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;10:00;828;1333;565;3;10;705;3;20;127;3;10;61990;3;10;69809;3;20;18624;3;10;-9990;0;0;0;E;8;0;E;8;38.7;E;8;10.5;E;8;18;E;8;981;E;8;353;E;8;2.4;E;8;-9990;0;0;-9990;0;0;1.929;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;11:00;1042;1333;743;3;10;723;3;20;178;3;10;81495;3;10;72995;3;20;24403;3;10;-9990;0;0;0;E;8;0;E;8;40.8;E;8;9.9;E;8;16;E;8;981;E;8;10;E;8;2.4;E;8;-9990;0;0;-9990;0;0;1.860;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;12:00;1195;1333;885;3;10;769;3;20;196;3;10;94699;3;10;78764;3;20;24040;3;10;-9990;0;0;0;E;8;0;E;8;42.8;E;8;9.3;E;8;14;E;8;981;E;8;20;E;8;2.2;E;8;-9990;0;0;-9990;0;0;1.775;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;13:00;1277;1333;964;3;10;795;3;20;202;3;10;103694;3;10;82933;3;20;24220;3;10;-9990;0;0;0;E;8;0;E;8;44.4;E;8;8.7;E;8;12;E;8;981;E;8;30;E;8;3.0;E;8;-9990;0;0;-9990;0;0;1.701;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;14:00;1281;1333;972;3;10;805;3;20;197;3;10;104837;3;10;84411;3;20;23676;3;10;-9990;0;0;0;E;8;0;E;8;45.7;E;8;8.8;E;8;11;E;8;981;E;8;327;E;8;3.2;E;8;-9990;0;0;-9990;0;0;1.718;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;15:00;1208;1333;906;3;10;800;3;20;181;3;10;97951;3;10;83447;3;20;22304;3;10;-9990;0;0;0;E;8;0;E;8;46.5;E;8;9.4;E;8;11;E;8;981;E;8;15;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.788;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;16:00;1062;1333;790;3;10;826;3;20;132;3;10;86833;3;10;87168;3;20;17347;3;10;-9990;0;0;0;E;8;0;E;8;46.8;E;8;9.5;E;8;11;E;8;981;E;8;40;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.798;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;17:00;854;1333;616;3;10;817;3;20;92;3;10;66054;3;10;82800;3;20;12999;3;10;-9990;0;0;0;E;8;0;E;8;46.7;E;8;9.5;E;8;11;E;8;981;E;8;10;E;8;3.1;E;8;-9990;0;0;-9990;0;0;1.802;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;18:00;597;1333;399;3;10;737;3;20;69;3;10;43829;3;10;74561;3;20;10420;3;10;-9990;0;0;0;E;8;0;E;8;46.0;E;8;10.7;E;8;13;E;8;981;E;8;3;E;8;3.4;E;8;-9990;0;0;-9990;0;0;1.955;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;19:00;309;1333;178;3;10;368;3;20;92;3;10;18937;3;10;23011;3;20;13595;3;10;-9990;0;0;4;E;8;3;E;8;44.6;E;8;11.7;E;8;15;E;8;981;E;8;20;E;8;3.4;E;8;-9990;0;0;-9990;0;0;2.098;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;20:00;43;359;7;3;10;0;3;20;7;3;10;969;3;10;10;3;20;968;3;10;-9990;0;0;4;E;8;3;E;8;43.0;E;8;12.4;E;8;17;E;8;981;E;8;9;E;8;3.4;E;8;-9990;0;0;-9990;0;0;2.212;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;41.7;E;8;15.4;E;8;22;E;8;981;E;8;9;E;8;2.7;E;8;-9990;0;0;-9990;0;0;2.732;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;40.4;E;8;16.0;E;8;24;E;8;981;E;8;47;E;8;2.5;E;8;-9990;0;0;-9990;0;0;2.845;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;39.1;E;8;16.3;E;8;26;E;8;981;E;8;38;E;8;2.8;E;8;-9990;0;0;-9990;0;0;2.912;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/18/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;37.8;E;8;16.4;E;8;28;E;8;981;E;8;9;E;8;3.0;E;8;-9990;0;0;-9990;0;0;2.927;E;8;0.346;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;36.7;E;8;16.2;E;8;30;E;8;981;E;8;73;E;8;3.4;E;8;-9990;0;0;-9990;0;0;2.887;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;35.6;E;8;16.1;E;8;31;E;8;981;E;8;44;E;8;3.6;E;8;-9990;0;0;-9990;0;0;2.862;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;34.4;E;8;15.5;E;8;32;E;8;981;E;8;49;E;8;3.7;E;8;-9990;0;0;-9990;0;0;2.737;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;33.9;E;8;16.2;E;8;35;E;8;981;E;8;90;E;8;5.0;E;8;-9990;0;0;-9990;0;0;2.892;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;33.3;E;8;16.3;E;8;36;E;8;981;E;8;91;E;8;4.2;E;8;-9990;0;0;-9990;0;0;2.912;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;32.9;E;8;17.4;E;8;40;E;8;982;E;8;124;E;8;3.6;E;8;-9990;0;0;-9990;0;0;3.145;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;07:00;26;281;2;3;10;0;3;20;2;3;10;335;3;10;10;3;20;334;3;10;-9990;0;0;4;E;8;3;E;8;33.0;E;8;17.0;E;8;39;E;8;982;E;8;155;E;8;3.9;E;8;-9990;0;0;-9990;0;0;3.048;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;08:00;275;1333;148;3;10;301;3;20;86;3;10;15717;3;10;13394;3;20;12956;3;10;-9990;0;0;4;E;8;3;E;8;34.5;E;8;16.6;E;8;34;E;8;982;E;8;88;E;8;4.6;E;8;-9990;0;0;-9990;0;0;2.964;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;09:00;565;1333;373;3;10;709;3;20;73;3;10;40850;3;10;70060;3;20;11150;3;10;-9990;0;0;0;E;8;0;E;8;36.7;E;8;15.9;E;8;29;E;8;982;E;8;198;E;8;4.6;E;8;-9990;0;0;-9990;0;0;2.826;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;10:00;826;1333;600;3;10;814;3;20;95;3;10;66461;3;10;85147;3;20;13671;3;10;-9990;0;0;0;E;8;0;E;8;38.9;E;8;13.7;E;8;22;E;8;982;E;8;97;E;8;5.2;E;8;-9990;0;0;-9990;0;0;2.418;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;11:00;1041;1333;791;3;10;881;3;20;103;3;10;85274;3;10;91241;3;20;14018;3;10;-9990;0;0;0;E;8;0;E;8;41.1;E;8;12.8;E;8;19;E;8;982;E;8;302;E;8;3.9;E;8;-9990;0;0;-9990;0;0;2.273;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;12:00;1194;1333;929;3;10;898;3;20;125;3;10;99187;3;10;92571;3;20;16252;3;10;-9990;0;0;0;E;8;0;E;8;43.1;E;8;11.5;E;8;16;E;8;982;E;8;211;E;8;4.2;E;8;-9990;0;0;-9990;0;0;2.073;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;13:00;1276;1333;1005;3;10;907;3;20;137;3;10;106461;3;10;93120;3;20;17350;3;10;-9990;0;0;0;E;8;0;E;8;44.7;E;8;9.9;E;8;13;E;8;982;E;8;302;E;8;4.6;E;8;-9990;0;0;-9990;0;0;1.860;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;14:00;1280;1333;1013;3;10;917;3;20;132;3;10;107288;3;10;94241;3;20;16821;3;10;-9990;0;0;0;E;8;0;E;8;46.0;E;8;9.2;E;8;12;E;8;982;E;8;319;E;8;5.4;E;8;-9990;0;0;-9990;0;0;1.767;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;15:00;1206;1333;955;3;10;930;3;20;113;3;10;101430;3;10;95828;3;20;14734;3;10;-9990;0;0;0;E;8;0;E;8;46.8;E;8;8.4;E;8;10;E;8;982;E;8;305;E;8;6.2;E;8;-9990;0;0;-9990;0;0;1.669;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;16:00;1060;1333;823;3;10;919;3;20;93;3;10;88080;3;10;94968;3;20;12584;3;10;-9990;0;0;0;E;8;0;E;8;47.2;E;8;8.4;E;8;10;E;8;982;E;8;187;E;8;5.4;E;8;-9990;0;0;-9990;0;0;1.666;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;17:00;851;1333;643;3;10;870;3;20;88;3;10;69001;3;10;88665;3;20;12412;3;10;-9990;0;0;0;E;8;0;E;8;47.1;E;8;8.7;E;8;11;E;8;982;E;8;253;E;8;6.2;E;8;-9990;0;0;-9990;0;0;1.701;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;18:00;593;1333;413;3;10;736;3;20;85;3;10;44159;3;10;70946;3;20;12576;3;10;-9990;0;0;0;E;8;0;E;8;46.3;E;8;8.0;E;8;10;E;8;982;E;8;73;E;8;6.2;E;8;-9990;0;0;-9990;0;0;1.629;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;19:00;305;1333;178;3;10;374;3;20;92;3;10;18875;3;10;23878;3;20;13408;3;10;-9990;0;0;3;E;8;2;E;8;44.9;E;8;9.4;E;8;12;E;8;982;E;8;130;E;8;4.8;E;8;-9990;0;0;-9990;0;0;1.793;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;20:00;41;349;6;3;10;0;3;20;6;3;10;822;3;10;11;3;20;820;3;10;-9990;0;0;3;E;8;2;E;8;43.3;E;8;10.4;E;8;14;E;8;981;E;8;93;E;8;3.7;E;8;-9990;0;0;-9990;0;0;1.915;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;42.1;E;8;12.6;E;8;18;E;8;981;E;8;110;E;8;3.1;E;8;-9990;0;0;-9990;0;0;2.243;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;40.8;E;8;12.5;E;8;19;E;8;981;E;8;44;E;8;2.4;E;8;-9990;0;0;-9990;0;0;2.221;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;39.5;E;8;12.7;E;8;20;E;8;981;E;8;60;E;8;2.2;E;8;-9990;0;0;-9990;0;0;2.253;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/19/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;38.2;E;8;11.2;E;8;20;E;8;981;E;8;11;E;8;1.3;E;8;-9990;0;0;-9990;0;0;2.038;E;8;0.380;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;37.0;E;8;11.7;E;8;22;E;8;981;E;8;359;E;8;2.0;E;8;-9990;0;0;-9990;0;0;2.111;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;35.7;E;8;11.8;E;8;24;E;8;981;E;8;19;E;8;2.2;E;8;-9990;0;0;-9990;0;0;2.120;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;34.4;E;8;11.7;E;8;25;E;8;981;E;8;9;E;8;2.8;E;8;-9990;0;0;-9990;0;0;2.107;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;33.8;E;8;11.1;E;8;25;E;8;981;E;8;56;E;8;2.7;E;8;-9990;0;0;-9990;0;0;2.013;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;33.1;E;8;10.3;E;8;25;E;8;981;E;8;357;E;8;2.2;E;8;-9990;0;0;-9990;0;0;1.909;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;32.6;E;8;9.1;E;8;23;E;8;981;E;8;7;E;8;2.5;E;8;-9990;0;0;-9990;0;0;1.753;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;07:00;25;275;2;3;10;0;3;20;2;3;10;313;3;10;10;3;20;312;3;10;-9990;0;0;4;E;8;3;E;8;32.6;E;8;9.2;E;8;24;E;8;981;E;8;1;E;8;2.8;E;8;-9990;0;0;-9990;0;0;1.767;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;08:00;273;1334;141;3;10;286;3;20;83;3;10;14876;3;10;14607;3;20;11889;3;10;-9990;0;0;4;E;8;3;E;8;34.1;E;8;8.3;E;8;20;E;8;981;E;8;29;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.658;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;09:00;564;1334;356;3;10;639;3;20;86;3;10;38626;3;10;60123;3;20;13221;3;10;-9990;0;0;0;E;8;0;E;8;36.2;E;8;8.2;E;8;18;E;8;981;E;8;76;E;8;3.7;E;8;-9990;0;0;-9990;0;0;1.643;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;10:00;825;1334;577;3;10;745;3;20;116;3;10;61909;3;10;73942;3;20;16157;3;10;-9990;0;0;0;E;8;0;E;8;38.5;E;8;7.4;E;8;15;E;8;981;E;8;109;E;8;3.9;E;8;-9990;0;0;-9990;0;0;1.557;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;11:00;1040;1334;762;3;10;798;3;20;140;3;10;82523;3;10;82219;3;20;18409;3;10;-9990;0;0;0;E;8;0;E;8;40.7;E;8;6.7;E;8;13;E;8;981;E;8;80;E;8;4.8;E;8;-9990;0;0;-9990;0;0;1.482;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;12:00;1193;1334;890;3;10;790;3;20;183;3;10;95309;3;10;81403;3;20;22480;3;10;-9990;0;0;0;E;8;0;E;8;42.6;E;8;5.4;E;8;11;E;8;981;E;8;75;E;8;5.7;E;8;-9990;0;0;-9990;0;0;1.354;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;13:00;1274;1334;961;3;10;794;3;20;202;3;10;102926;3;10;82480;3;20;24110;3;10;-9990;0;0;0;E;8;0;E;8;44.2;E;8;5.7;E;8;10;E;8;981;E;8;44;E;8;6.6;E;8;-9990;0;0;-9990;0;0;1.387;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;14:00;1278;1334;970;3;10;810;3;20;193;3;10;104444;3;10;84840;3;20;23137;3;10;-9990;0;0;0;E;8;0;E;8;45.4;E;8;5.8;E;8;10;E;8;981;E;8;38;E;8;7.1;E;8;-9990;0;0;-9990;0;0;1.395;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;15:00;1204;1334;909;3;10;821;3;20;168;3;10;98464;3;10;86142;3;20;20695;3;10;-9990;0;0;0;E;8;0;E;8;46.1;E;8;4.9;E;8;10;E;8;981;E;8;54;E;8;6.4;E;8;-9990;0;0;-9990;0;0;1.303;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
08/20/2005;16:00;1057;1334;779;3;10;806;3;20;141;3;10;84522;3;10;83595;3;20;18253;3;10;-9990;0;0;0;E;8;0;E;8;46.4;E;8;5.0;E;8;10;E;8;981;E;8;64;E;8;6.0;E;8;-9990;0;0;-9990;0;0;1.313;E;8;0.370;E;8;0.20;E;8;0;-9990;0;0
